,LGBM,XGB,RF,DT,kNN,PLS,MLR,lasso
168,0.04416051247626321,0.03465121362194434,0.01698914692496231,0.06225930680359437,0.03842060220768978,0.15601533127216496,0.15601644689347305,0.06068382451014959
169,0.0555362209448565,0.030997738647327383,0.006521958999494495,0.020022339662904495,0.013866672028586852,0.1036396550714429,0.10364160194497937,0.09266601932072763
170,0.006105278816721807,0.06649412004950306,0.0007223713385458158,0.10730540319757265,0.043962023702154546,0.004471621395399805,0.004470507708237287,0.02071920637364766
171,0.03504025246941303,0.14063586335168834,0.00015170965106814371,0.05858326525848991,0.013679930054220371,0.13578457359894228,0.13578179837439588,0.12344280980059252
172,0.049666236465663635,0.08841099340782962,0.041446298673513224,0.016454662154277058,0.0067936300076577305,0.1358597183353721,0.13585933400285846,0.08825217137335536
173,0.0013979747074451127,0.06112475862774608,0.023082428910413413,0.08023106546854938,0.018065205675919987,0.04451458714986431,0.044516697347693895,0.07208425979810007
174,0.011539295433187102,0.010244355833381569,0.09313105379857603,0.08507410432955997,0.08131229136966292,0.11849588617053244,0.1184969981169639,0.18467629768298488
175,0.04434404976597628,0.038116352441138666,0.06952814408526842,0.031742326992647896,0.10187671302168019,0.007593568791231103,0.007593485291646218,0.24392001752738698
176,0.07903574509735027,0.02328401736846422,0.06575679775936541,0.06511845022756446,0.06301087499306614,0.07965737883432206,0.07965932203298187,0.13372472713626546
177,0.06904219918795113,0.0584039394138908,0.07196833547282841,0.30659353483486984,0.054901992056706386,0.1545848867045699,0.15458377493221157,0.023257119308057878
178,0.056819150867360224,0.0261754256843032,0.05877037382813996,0.013703882766783942,0.07116747817979588,0.09454674942398952,0.09454455747255108,0.09981596519417932
179,0.08351407710828723,0.025555844988757848,0.06637958532695362,0.018613607188703474,0.08237117427271565,0.20399204594429302,0.20399307613711565,0.05147153254608505
180,0.04191144227761684,0.08109681096290092,0.04886723460536055,0.018018438557591304,0.005577521327752882,0.00890815529220873,0.008907491227319708,0.019755047527823033
181,0.11579011530530603,0.06660524922830527,0.11985568133193286,0.28894853541836846,0.05708138376167038,0.04391796350352689,0.043920159129841985,0.1881043520757659
182,0.028629439155664183,0.1210497990276671,0.13175671995954386,0.10033259423503327,0.16522350534464442,0.25337632850945546,0.2533761595813851,0.12450051662734662
183,0.1608246352470201,0.3066719486424325,0.11417823939004895,0.09623059866962307,0.2793130293012014,0.040345227772436376,0.040345032680791815,0.25921175068655067
184,0.1426415182907781,0.004265755148901679,0.05750379274127726,0.026685338623721133,0.08814254697264237,0.2581280629633006,0.2581273499690113,0.05054947454980949
185,2.374070928976013e-05,0.1642106168710277,0.0041817403819972565,0.24455595752129772,0.08289632193688473,0.13845421400300717,0.13845552770696262,0.07067727115801206
186,0.03771431892064492,0.1068675385735697,0.07701598786322733,0.33989963823083214,0.2137306993945743,0.07233032298011371,0.07232901121030388,0.21884332963153588
187,0.05117514043788968,0.02712765376554485,0.011676586143852974,0.08968374372738941,0.14155811108732175,0.09390377180599602,0.09390375931392769,0.19158180459771182
188,0.29224951388605214,0.1967414427156946,0.2977858170926208,0.08139806278445558,0.16527632742921367,0.2887131961989513,0.2887143791528992,0.2556448423064165
189,0.07534766562496129,0.09018313914297449,0.12729645621815053,0.04460263741393395,0.21940716536351965,0.33124852257784654,0.33124767883354983,0.005469652293813798
190,0.17169380109195345,0.082421750235424,0.15079705916676367,0.3528533084373906,0.10539719108432904,0.1430044213234654,0.14300311052072834,0.26746027612706136
191,0.12597917583692986,0.08516805085922738,0.15907340413117055,0.13592601237017155,0.17311774183410666,0.03555472717845237,0.03555591090605864,0.16274087308664617
192,0.332534739293032,0.17592462488644767,0.2867300735208306,0.26917960088691795,0.4061290235270107,0.3251243336229889,0.32512671279661154,0.23066911690643827
193,0.11201508976440205,0.003364146555690062,0.032911269304080004,0.18213910608005596,0.07832921469322313,0.02710733993699771,0.027106861160147266,0.12971194490412435
194,0.06246751149272811,0.1919361339113178,0.070222507488233,0.13037694013303766,0.14808956441027077,0.28904501423108087,0.28904656232654824,0.1682160014919729
195,0.012640158639524057,0.179309996649882,0.1106577974870655,0.006301785505893498,0.031587720706365396,0.023770342083453633,0.023770820686230987,0.22339129487330417
196,0.36542272736629794,0.02541460984575944,0.3722880927373879,0.15915509394328392,0.3535728133078916,0.21692367941673169,0.21692204974172863,0.055351452128260425
197,0.2545035153071298,0.000826624950181265,0.3394445092776284,0.0836737075504726,0.1575436410296348,0.05654766514224624,0.056546074607133845,0.04055506333621739
198,0.2735021514266108,0.18893504073202771,0.25660481580892497,0.2144552067530246,0.1756122503082862,0.07797886075975913,0.07797966111667948,0.10472792488745464
199,0.21144468537559058,0.11251917993720484,0.20019333255533384,0.4235033259423503,0.10968467816707977,0.3205375270849724,0.32053630074364803,0.10663836429271228
200,0.024306390571609438,0.1322633626859181,0.05720620842571977,0.06243435640098027,0.09530123896330472,0.11675636001065737,0.11675596588863413,0.15245514664944454
201,0.01982545350717957,0.009143961465042927,0.03002217294900278,0.02777453611856695,0.0281947576259709,0.07272381000054473,0.07272341665217974,0.19474019328887948
202,0.013222802474658422,0.04517858685252407,0.004197689345314309,0.02369004551289533,0.049551720813650814,0.036532350237859834,0.03773095938036866,0.14215569730249203
203,0.023387905182993815,0.05424917815780261,0.047406931964056515,0.029904306220095683,0.03936138824239194,0.0309847963905599,0.030277918086229705,0.10124311483097898
204,0.02205490188808005,0.08082770895048122,0.10627261057299567,0.36859610222896483,0.02242918102157932,0.030650644295041246,0.031522767073979746,0.09638638395016724
205,0.02422608771464521,0.027971174231014057,0.07324658653285099,0.03421636130236899,0.040678608939199445,0.004579965524574708,0.004886340283604601,0.09701890592491402
206,0.27174978041848974,0.06500356066448157,0.09238300851908035,0.0023339946318123514,0.012839310802530868,0.08816961943893556,0.08628824618228328,0.08213036359810866
207,0.03243555232529477,0.1017097532749176,0.13120200723538333,0.10082856809429336,0.13170474191271886,0.06590367953770651,0.06750418007722764,0.02242475886970679
208,0.04059707187316733,0.020619143260959594,0.036395145291165665,0.0657486287781538,0.12787804101882227,0.14490531223614994,0.14257469575137688,0.012153673970905526
209,0.09735671365825604,0.04559116232616369,0.12087408098961361,0.30802894153343446,0.29060552663834455,0.08212969897665046,0.08255482801458452,0.1124214546687457
210,0.03342795465256149,0.07438436150550842,0.11576730073520831,0.3096977476951803,0.13352686542706965,0.16156967793093113,0.16317424393716595,0.09141113751163518
211,0.018909833195903128,0.04612148879623035,0.01416034543120552,0.034659820282413344,0.06593534834869878,0.004960710525408189,0.003075343043336058,0.11178893269399898
212,0.04170269177530731,0.019264180673603026,0.026548021939549624,0.008985879332477534,0.013838305711329033,0.04678389849163489,0.0466387739817935,0.19180029071916824
213,0.2869090966516472,0.06135031989580941,0.03616874781188012,0.05636597035826819,0.5379831856670642,0.027001665104905724,0.028099533338166637,0.11258419153794183
214,0.04262369364188462,0.029604732990264893,0.08858443225580581,0.013264869490800184,0.14188386239951087,0.03294000059051196,0.033250369574961657,0.22990650211171723
215,0.10674681193407512,0.14960500173994973,0.10656552689928805,0.023884545065546353,0.01648989226192704,0.04250205928607656,0.04028620285478783,0.09499001572114119
216,0.04280193006995693,0.0933354053972816,0.06262691095810474,0.06642548722137939,0.12399853871640443,0.1252988039157159,0.12672716109819343,0.13675401194063333
217,0.041399631974853246,0.07832438837745972,0.0700536818765318,0.011786672890652355,0.09332726239647673,0.006246453582766265,0.0055435695038559135,0.17848785800408012
218,0.030249311320479783,0.07374565515305062,0.012192787956587903,0.009724977632551451,0.002415932741227006,0.09445338220773367,0.0959864745248789,0.10108872071986752
219,0.010690270450075257,0.018391106190321416,0.029290465631929385,0.4168125413311549,0.12769487586700287,0.21297671490449488,0.21195024911902965,0.43156370748649253
220,0.15243813338993384,0.0030256960867499905,0.006786089391994543,0.04978410549655732,0.16496805877944487,0.08576992727142144,0.08557054368780978,0.0528711227708526
221,0.04740936131587059,0.004178677115505458,0.017653168397712735,0.3635780137705683,0.09663025649803814,0.10104424128427708,0.1000573584518542,0.050599824468432086
222,0.18363438044726438,0.04245261807455067,0.019868129303302673,0.373730890418952,0.2378118081648058,0.13760259050341078,0.13756845139440743,0.08831685634100422
223,0.1512137606187105,0.08333229230866157,0.06709534368070953,0.02369004551289544,0.3087259338863961,0.04256381266674708,0.04243270730114218,0.08866259006497668
224,0.05776443836917633,0.0247775414385391,0.007856225930680368,0.06101061967557475,0.30022287467430414,0.42394196205746537,0.4253207826093778,0.08768433436625753
225,0.052429266550966136,0.06897732615470886,0.09130703699381489,0.22616407982261644,0.29212152745603504,0.5631107946278062,0.5639938817558937,0.1680414261153992
226,0.08097260531690309,0.04071374070423182,0.060958104796358985,0.010036176916793087,0.17570884214295512,0.02045708915497115,0.019972444566564072,0.09298017282652665
227,0.043299142732525026,0.048042754212815834,0.04309370988446721,0.03606021706150076,0.16184609113427206,0.03197242356048648,0.03340981187231309,0.03805059377958231
228,0.006734720569624271,0.0005410513482498394,0.050681526432489264,0.10477301902205627,0.0018338529249954175,0.06733441644288896,0.06651928290526528,0.43228400895741914
229,0.023827020359051404,0.06767358052951758,0.25282996849107225,0.00023339946318122473,0.004581999987715829,0.06714771670152317,0.06773709642459799,0.5886832885660379
230,0.06370283898513737,0.009918991813221173,0.06917376590033816,0.02769673629750652,0.03046128724454218,0.12938000687059267,0.13092213031708702,0.03828627828597852
231,0.20770419284869396,0.18637714855227694,0.0317096510678026,0.07387093009686078,0.18511367594632522,0.17486620053990293,0.17483332548877487,0.053012083743587735
232,0.048891730956337476,0.002868018770512848,0.04774652818298497,0.06500175049597384,0.13156045699349161,0.11913304447661352,0.12021815762351323,0.0012042681292556215
233,0.15924375545607367,0.07245860986384611,0.11585249153926949,0.0592056638269732,0.0937083489444816,0.06289017143620323,0.062185425378786796,0.2715446438752085
234,0.008556269331712163,0.041230736225791265,0.033208075621426025,0.1379779826506399,0.031208842505376505,0.2793501050792591,0.2808813354178983,0.022035151210977932
235,0.023568266298536977,0.06661492177479911,0.014059983662037617,0.07655502392344499,0.0245806487276658,0.15992159560527186,0.15971258297168034,0.07704676192776419
236,0.1610535944763704,0.061476384985473365,0.07514179017388271,0.0610339596218929,0.16980644515946183,0.1708060038744697,0.1715497349642977,0.021408373998641872
237,0.13064627533675402,0.025905568487850944,0.04227097677675348,0.056249270626677554,0.01378086536283335,0.23426800475794632,0.23362064200408914,0.15516323290057854
238,0.2822545877278104,0.13204696180453468,0.18444859376823433,0.17084840704866375,0.1609574958319152,0.06591960770971117,0.06639023315388182,0.18055475107053953
239,0.16757637555354632,0.04564724016222965,0.05165246819932323,0.08892519547205041,0.2990533592360972,0.1399351442168523,0.13984858746692508,0.00518081901331835
240,0.09313654970647511,0.03457265110830538,0.06939666238767639,0.17306570194888546,0.09585107084688477,0.0003839982995730018,0.0029215921180348603,0.1873853347830227
241,0.006670872966281938,0.017817269550319703,0.07054848873847575,0.13554673824250205,0.010366492187668386,0.22401151709164482,0.22370989966923857,0.04868835065775279
242,0.07462786165881297,0.022123644758597988,0.024492939666238583,0.08898354533784573,0.04017914365354337,0.12305289844024556,0.12196378176902814,0.3009426658961254
243,0.15826138181500593,0.05196719038707678,0.07877932080756209,0.0024506943634030054,0.29843317293980187,0.16171184282801038,0.16157546988021243,0.3111402003905033
244,0.20410500250112562,0.08000606804136662,0.06106313455479023,0.19908974209359315,0.3268107446509878,0.10371847381374086,0.10179224166162676,0.08396130574736627
245,0.08015668711024171,0.08905362547633389,0.07506826934298019,0.15007585482553387,0.0005316813198272818,0.08274385535870019,0.08177036693000558,0.04465184199202868
246,0.10511614188057415,0.12700406103293305,0.10967790874080996,0.06856109230948773,0.05539984962952621,0.039232837881155086,0.03842459392706879,0.16240325045857287
247,0.05943712515295333,0.13626784891714383,0.09662621075971578,0.037227214377406934,0.06509071012743228,0.2291932992596496,0.22681005680794092,0.012257267021156648
248,0.01275655113594397,0.1227668821811676,0.15316372972342174,0.013583848757147854,0.006030875414700848,0.07012226282533424,0.06713542577875153,0.05267382088083211
249,0.019983745232837663,0.04700213793501273,0.01650250904422912,0.11973392461197332,0.02414681555607419,0.10916263963914133,0.10808129003939768,0.15597610190733116
250,0.0339665740780948,0.0702890804558488,0.037304236200256816,0.1897245886334461,0.0017636083032514654,0.23120385723189657,0.22854750913453048,0.15832935280543814
251,0.06138314833031664,0.04209397692693714,0.009725755630762029,0.16043295600420115,0.27135326503739743,0.22831769717340156,0.226614092799455,0.22693014188271782
252,0.06226596539041899,0.11724226343852942,0.12749562376006554,0.05344847706850275,0.21482386814576715,0.4256710252129987,0.4288845555044626,0.3257474305003685
253,0.04098369738377938,0.04437062337999792,0.015402030575329628,0.14295717119850626,0.273446453431631,0.48877424677225223,0.4910350333402966,0.11109554854519627
254,0.2133790855572027,0.10025199263860163,0.22621309370988474,0.014564126502509045,0.07158800373361462,0.07491062998757916,0.07506051183404419,0.16154652417374382
255,0.02669926505287036,0.0034201666686677346,0.0937017154860545,0.03720387443108881,0.03603104212860314,0.1550106882107636,0.1549348162426798,0.25830596127387795
256,0.026920458054186497,0.23482472110704442,0.0788073287431437,0.00811063134554791,0.019780604504609625,0.19961259966437456,0.19907971739669617,0.2786837564562417
257,0.003483982722893686,0.02712492226218799,0.026383475318006666,0.11745827984595636,0.026475437797814062,0.15425413489316217,0.1528841371445871,0.35924170345025525
258,0.09136515690380251,0.003625277791088344,0.006774419418835359,0.14637063834753172,0.08704594990449999,0.2158594179457991,0.21654977761661204,0.07704736719459435
259,0.0162788483695554,0.10783315348658573,0.025161629128253094,0.2883942116933131,0.03908826799172044,0.3314775187208305,0.33121513466822394,0.14672940067517978
260,0.046031386574025245,0.05666731704017333,0.031251021122651296,0.0289415334344732,0.0769947318406882,0.006710884949417684,0.00785825491982517,0.18846324673862655
261,0.12315127083760466,0.09161419085032296,0.03501692146108075,0.15462714435756797,0.09112800679927989,0.5801454593070217,0.5818500114715269,0.09026507637602144
262,0.007029979882106074,0.08823408353549902,0.09602053915275988,0.2172015404364569,0.00396385958651535,0.5829643213227356,0.5824328970911854,0.25693967712702515
263,0.047159613552064106,0.0002519036065545266,0.04470416618041734,0.08373205741626788,0.06139864628311356,0.31932164525377593,0.31862497654761734,0.26386663295767765
264,0.0027680911128783875,0.18545385523943658,0.06266775586416151,0.023573345781304697,0.04517508030784162,0.03206961896375249,0.031910705987938395,0.33162451916583213
265,0.053003530751400595,0.0721790845787279,0.05745711284864041,0.05699614890885751,0.051691406461877816,0.18007242461045053,0.18246731398232025,0.2598455209238447
266,0.007287702019881617,0.085886453856024,0.057115182635080086,0.010152876648383706,0.021130987113015358,0.2309888306907053,0.23174821222501202,0.10849190951538029
267,0.10914954085203563,0.05535160045610424,0.03339012720270719,0.04369237950752714,0.18675079381283266,0.23201815512744486,0.2326200592586171,0.20395363461349192
268,0.03242862334445809,0.046217607142753046,0.06738709300968607,0.07779982106041161,0.06500551500344451,0.10924670587915541,0.10870625051825611,0.1835758394311281
269,0.03259086015091889,0.05708476968178297,0.07381374722838145,0.008192321157661303,0.018862953199058563,0.1206083956870912,0.11900049133077725,0.13682827038008416
270,0.042788588566528146,0.03186146955476757,0.03314505776636706,0.04527949585715951,0.02376931815907604,0.036580599066371566,0.03756094627104009,0.08359017420595996
271,0.16418801118735135,0.10285698044521277,0.08860543820749212,0.008192321157661303,0.21232290094514414,0.017262476891378747,0.016337336649208292,0.024020651333187426
272,0.017678085377110075,0.0037308025003968126,0.028031275528066307,0.04527949585715951,0.005440820503190641,0.04149783290223463,0.04112884736391387,0.1572394280063878
273,0.02154059225144441,0.08315293658000891,0.09139922978177153,0.07628272454973353,0.08171395688548538,0.06675429056283366,0.0675032932225407,0.15061492734532472
274,0.0021605734080767103,0.024894431638584097,0.056794258373205786,0.01735908507410433,0.07622027995651398,0.13259092158569702,0.13350516872001236,0.056827323857892964
275,0.036010299104119306,0.1318072306572841,0.10173999299801603,0.09915587194149456,0.015543896857732858,0.0372646868161057,0.037802982295748466,0.09862108409160866
276,0.02196976592756779,0.04883243184076305,0.09214377406931964,0.12253471817014819,0.004220914235559231,0.25834073489460607,0.25712933985817266,0.008931410588946226
277,0.09677517760186763,0.033244248118335484,0.01986346131403885,0.08087291399229782,0.1196091258453828,0.19027345814600577,0.1881093193861528,0.05892015678199605
278,0.01422691355046335,0.06334404435370902,0.010233399463181636,0.07001983895437039,0.06809683783514456,0.021126231434175552,0.01784410447629481,0.1744922659976073
279,0.053487682653535686,0.17595587837917273,0.0970976776753413,0.08460730540319758,0.007001296644228314,0.12885407622259543,0.12832544530030543,0.08041036121760259
280,0.08574788310662429,0.14935337179029046,0.0061955887501461415,0.13447699070292138,0.19643899104746343,0.10748717418864312,0.10879241125188915,0.18229359236701098
281,0.22686983909380043,0.029212882616428404,0.02232582565060104,0.08381958221496091,0.40307721768939697,0.01249350071202679,0.011975762897591918,0.028481175189853408
282,0.004757447767150036,0.11161437365983445,0.1263332944334229,0.10996032209125917,0.16632288239243545,0.012228768017575053,0.010758286479720713,0.05874209289675686
283,0.09504413169013937,0.03699055693157635,0.02380324425253791,0.13379624226864284,0.11913783594148361,0.4084470098695402,0.40836762217537104,0.23433995644407685
284,0.18616895039206485,0.133657957997257,0.12062317656669358,0.2663671373555841,0.1900396059205677,0.1738677873377603,0.17405097073626483,0.061901579777272814
285,0.08037960188925686,0.02259921492335537,0.00879682576730062,0.023602520714202324,0.07218995736735337,0.12404696539168009,0.12279659703893678,0.2846423052943419
286,0.19624016411594952,0.03141593524449515,0.022850974442758715,0.07219823394406194,0.2543361244019139,0.011064622139224212,0.01073999199434511,0.16075621366189985
287,0.021878366139489347,0.08267893981023769,0.09251371221846194,0.09117166530516979,0.23566498415350173,0.08827019118693508,0.08770258694833527,0.05039029236692788
288,0.13584933922239417,0.0800561474583811,0.0814307387093009,0.01164079822616404,0.37768929377519206,0.046886080400754926,0.04761892911396304,0.07290728849420341
289,0.06742398977251518,0.06476869770520377,0.11216011203174214,0.3507604932508655,0.09433080675830957,0.13774624580111694,0.13780089633672,0.2643668901884122
290,0.1958759450819681,0.04245981531627874,0.02484537285564259,0.04216750301474306,0.009853889434063512,0.30685470986234786,0.306458677269673,0.3111144592394561
291,0.30031854629868593,0.06406526775479193,0.08575796475668063,0.10202474034309722,0.31212793656494897,0.02623186874763489,0.026350229758113852,0.121245375233133
292,0.022087481188364677,0.08728807170258365,0.08205274827867878,0.33136888785155794,0.04038632793839825,0.12643225412718945,0.12481037216543772,0.011353208786196112
293,0.23959820162409495,0.12841059370989105,0.15835686777920366,0.30727039327809547,0.05374231032125765,0.2991257778993471,0.3011395975805883,0.29757299253198616
294,0.08573311405231637,0.3208989538908812,0.24324075154627114,0.06768584432255803,0.23992006068386035,0.000791948316703428,0.0016877797999168553,0.00463066149154584
295,0.06992019284477585,0.22658513526903148,0.208953203407632,0.10397946084724008,0.022086713055981644,0.16243442739522385,0.16411775812724844,0.26238867032759394
296,0.10884410682358808,0.03647067263671988,0.11687478118800343,0.04301552106430151,0.052520544251291934,0.13119495019223282,0.1308075490028101,0.04621444331479191
297,0.36592606936153654,0.030933504170555737,0.028082623409965923,0.42032909324308554,0.41727994806861946,0.19490270992640105,0.19608705790848044,0.24178894903597403
298,0.21346102524096555,0.15455118567012316,0.09845256155910864,0.3378457229548372,0.12444850502319127,0.3565709059338309,0.35426856975372367,0.03960642993960589
299,0.2556064298753566,0.33575200941685357,0.24872797292566268,0.33883767067335746,0.016884145567344078,0.19046276078916874,0.1927045876293354,0.054337980159625876
300,0.16708246611030408,0.10087723334259363,0.02936515346014673,0.14272377173532513,0.033957684967864,0.07888725901300819,0.07682156975530502,0.30110888915698786
301,0.05253348706693639,0.052105891146700556,0.02827284397245844,0.05817481619792281,0.024081633403836955,0.002811233229875254,0.004438572367312765,0.09664628663212405
302,0.04741141286017658,0.008023098199839707,0.11585249153926963,0.20124868712801958,0.07980516983245317,0.09684921857263684,0.09495283925625553,0.05275852424029415
303,0.016178131617859776,0.03372159533133959,0.005237775703116232,0.07083673707550474,0.09451062128734422,0.16450382476604208,0.15942959923537844,0.1755319384059873
304,0.034298627652479666,0.015494812740329711,0.003120113198739588,0.021426070720037355,0.027815138432183792,0.013401888179160965,0.005213228438343431,0.018574341109252324
305,0.019044445274754615,0.010632928099567174,0.001833352783288611,0.17450499863850313,0.011013837037691869,0.11694148974498675,0.11073070171560231,0.12704515284082116
306,0.07193783740585757,0.07451787999636483,0.03355000583498628,0.10552573229081574,0.020320794636496907,0.08788189466793314,0.07912495367775516,0.09259212232596903
307,0.03179598166991281,0.04179080249214551,0.02658813747228378,0.1305869996499008,0.05672777990672906,0.1965806871787533,0.20049333343905412,0.19082549034855462
308,0.06814662829775554,0.03638807920594938,0.005380441124985397,0.16419652234799859,0.06654136800748515,0.26027180098228214,0.26220657553114984,0.2495853939863404
309,0.019007151063791534,0.017612769794597666,0.002655356517680077,0.10147041661804176,0.030311684062824293,0.12154876011087279,0.12914556119058002,0.11685998961309363
310,0.11871685022698278,0.06161164255956881,0.1466505718286848,0.1668222663087875,0.026042776106600884,0.21539712296317978,0.22137915913292797,0.21036002940801304
311,0.02403550567175538,0.008823414763014244,0.05093914108997539,0.09891469249620725,0.016783293720031622,0.27908823676670863,0.2830924012250237,0.26911993304579884
312,0.0251531020141302,0.011097749193708824,0.051390331427237555,0.04955848601548218,0.12061199215150473,0.10560489875018558,0.10260759007972345,0.11450257965367427
313,0.25010359827536216,0.13556578755378723,0.2037501458746644,0.08775819815614425,0.12962590193087292,0.07552330764475451,0.07450387068572545,0.08935219871398625
314,0.032462071749939286,0.030392568098064454,0.03597021239351125,0.03858093126385809,0.14586168704471592,0.05573451358022413,0.056275748128014946,0.04248174999771562
315,0.3077571448225682,0.2294998096917526,0.276100040844906,0.07590150542653751,0.29974647844942354,0.22720997659374229,0.22452168132161499,0.2132605668964586
316,0.11500757025526795,0.2012149075885013,0.15834505193138093,0.3037694013303769,0.32873092539042864,0.16096027032159915,0.16562643730515952,0.1798408901846259
317,0.03033290530453342,0.06197611947072987,0.02144809779437465,0.11623293266425486,0.32909360482480193,0.08979041846222363,0.09449257088076699,0.08227941337490122
318,0.07440894121101943,0.050866802652876304,0.09572324658653306,0.09855292332827628,0.024178121460446192,0.11673773447666111,0.1142546136524202,0.09866766294307736
319,0.04527553989700983,0.00523276771919251,0.11327415684444014,0.038277511961722493,0.06339411109009624,0.008967062121713582,0.014123839539745275,0.0018258372520355004
320,0.08037213571728963,0.09011343393850002,0.049210672190452276,0.11915042595402031,0.06185444401728948,0.013583687614099615,0.013896170302254152,0.005397493572258716
321,0.016872530295700603,0.03771129250526428,0.06087233049363992,0.022289648733807912,0.020565561104381902,0.08176528368159292,0.07968030243974858,0.09129313950667109
322,0.018215162281784353,0.004715461744312255,0.003231123818415088,0.25117672229353866,0.0037770316974425067,0.0018981018858846288,0.0032021901150552923,0.01818882038545483
323,0.0669996441508281,0.06646768789278026,0.07869923561675798,0.0050881082973509295,0.2886042017711004,0.12359170611193016,0.12160584832114413,0.10936044455044458
324,0.024014917080776688,0.008107135573823525,0.008462043412300009,0.0767300735208309,0.07543544336192995,0.10640990592316119,0.10244617642094209,0.08724743419593256
325,0.029394001214771884,0.028563394737377207,0.00906654802193936,0.00711868362702766,0.07945442922420665,0.17717750795780635,0.1770115895248657,0.15917390761740832
326,0.030405913836332347,0.08351090550422668,0.07195632512545198,0.07717742249192826,0.14211986901358598,0.20514440175131093,0.20731946183127747,0.19665489868501146
327,0.05990293841380809,0.022296215977603673,0.06617939666238759,0.019255455712451873,0.09693434304730697,0.22043290594307072,0.22269948422105154,0.2077302959860601
328,0.08169929458373335,0.0015364935899200849,0.01608749562376119,0.006768584432255802,0.070439483813115,0.2229053789599243,0.22355719232794607,0.2098544459455261
329,0.0016695638011083869,0.008151231763354194,0.04019590967440945,0.006768584432255802,0.0005660807875664392,0.2514018921214856,0.2504389405795483,0.2380026360496998
330,0.050998523007684815,0.18221999066117234,0.07359989497024322,0.07807212043412301,0.050370165855935616,0.261159910561349,0.26155090775278156,0.2436092909875653
331,0.0021098287958319847,0.022666762153108193,0.005105613257089518,0.12090092192787956,0.008353709696420304,0.060601790255476656,0.06135589424838331,0.04763405779004845
332,0.06612920986668198,0.03927979281908822,0.04551318706966996,0.3254755514062317,0.039584854052874895,0.11389124811744439,0.11511501583597084,0.1317901907486157
333,0.004091895658394205,0.003392527381379677,0.015167026490839418,0.12071420235733449,0.06789078043657086,0.0828004012159414,0.08366106213299379,0.09611645673875718
334,0.01906145276482407,0.03550693630643542,0.09872126269109488,0.10529233282763445,0.04579466009172889,0.3419451478945349,0.33748905422266495,0.3151514819821737
335,0.08372599069262557,0.06636187842852426,0.0722308612440192,0.011646633212743618,0.09832101604768315,0.10866754543638849,0.10780408838591063,0.08715341274715793
