P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Double_bonds,18PG,DOPE,Size,PDI,Zeta,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL)
1,0,12.515,0,4,2,0,0,122.8,0.189333333,6.336666667,12,0.99009901,60,50.0
1,0,12.515,0,4,2,0,0,152.7666667,0.206666667,6.34,4,0.99009901,80,50.0
1,0,12.515,0,4,2,0,0,134.0,0.192,12.86666667,8,0.99009901,80,50.0
1,0,12.515,0,4,2,0,0,194.4666667,0.301666667,6.843333333,12,0.99009901,80,50.0
1,0,12.515,0,4,2,0,0,183.1333333,0.629333333,-2.183333333,4,9.090909091,20,0.497512438
1,0,12.515,0,4,2,0,0,151.5333333,0.402,-2.966666667,8,9.090909091,20,0.497512438
1,0,12.515,0,4,2,0,0,766.5666667,0.907333333,-2.463333333,12,9.090909091,20,0.497512438
1,0,12.515,0,4,2,0,0,99.71,0.181666667,-1.186666667,4,9.090909091,40,0.497512438
1,0,12.515,0,4,2,0,0,247.2666667,0.368666667,-3.813333333,8,9.090909091,40,0.497512438
1,0,12.515,0,4,2,0,0,400.6,0.535333333,-5.33,12,9.090909091,40,0.497512438
1,0,12.515,0,4,2,0,0,1350.666667,0.896,-20.13333333,4,9.090909091,60,0.497512438
1,0,12.515,0,4,2,0,0,297.0,0.258333333,-9.57,8,9.090909091,60,0.497512438
1,0,12.515,0,4,2,0,0,134.1333333,0.257,-1.092,12,9.090909091,60,0.497512438
1,0,12.515,0,4,2,0,0,165.4666667,0.175,-1.492333333,4,9.090909091,80,0.497512438
1,0,12.515,0,4,2,0,0,110.9666667,0.174666667,-1.123,8,9.090909091,80,0.497512438
1,0,12.515,0,4,2,0,0,128.5333333,0.182,-0.810666667,12,9.090909091,80,0.497512438
1,0,12.515,0,4,2,0,0,176.3333333,0.631666667,-1.883333333,4,9.090909091,20,0.99009901
1,0,12.515,0,4,2,0,0,176.6666667,0.532666667,-1.316666667,8,9.090909091,20,0.99009901
1,0,12.515,0,4,2,0,0,495.4333333,0.636333333,-2.92,12,9.090909091,20,0.99009901
1,0,12.515,0,4,2,0,0,116.2666667,0.275666667,-1.833333333,4,9.090909091,40,0.99009901
1,0,12.515,0,4,2,0,0,285.1333333,0.367666667,-6.416666667,8,9.090909091,40,0.99009901
1,0,12.515,0,4,2,0,0,432.9,0.635333333,-4.216666667,12,9.090909091,40,0.99009901
1,0,12.515,0,4,2,0,0,141.4,0.175333333,-20.63333333,4,9.090909091,60,0.99009901
1,0,12.515,0,4,2,0,0,293.6333333,0.427333333,-9.726666667,8,9.090909091,60,0.99009901
1,0,12.515,0,4,2,0,0,162.9333333,0.248333333,-1.077,12,9.090909091,60,0.99009901
1,0,12.515,0,4,2,0,0,170.3,0.095333333,-2.533333333,4,9.090909091,80,0.99009901
1,0,12.515,0,4,2,0,0,136.5,0.184666667,-0.168,8,9.090909091,80,0.99009901
1,0,12.515,0,4,2,0,0,108.9333333,0.175,-0.043,12,9.090909091,80,0.99009901
1,0,12.515,0,4,2,0,0,145.8666667,0.455333333,-1.640333333,4,9.090909091,20,1.960784314
1,0,12.515,0,4,2,0,0,241.3666667,0.758666667,-1.149,8,9.090909091,20,1.960784314
1,0,12.515,0,4,2,0,0,357.8666667,0.772,-2.276666667,12,9.090909091,20,1.960784314
1,0,12.515,0,4,2,0,0,133.4,0.228666667,-0.863666667,4,9.090909091,40,1.960784314
1,0,12.515,0,4,2,0,0,282.5,0.323,-7.106666667,8,9.090909091,40,1.960784314
1,0,12.515,0,4,2,0,0,462.7,0.739666667,-2.183333333,12,9.090909091,40,1.960784314
1,0,12.515,0,4,2,0,0,116.7666667,0.118,-22.2,4,9.090909091,60,1.960784314
1,0,12.515,0,4,2,0,0,296.5666667,0.253,-14.66666667,8,9.090909091,60,1.960784314
1,0,12.515,0,4,2,0,0,138.1666667,0.219666667,-1.203333333,12,9.090909091,60,1.960784314
1,0,12.515,0,4,2,0,0,159.1333333,0.153,-2.56,4,9.090909091,80,1.960784314
1,0,12.515,0,4,2,0,0,117.1333333,0.218666667,-0.0463,8,9.090909091,80,1.960784314
1,0,12.515,0,4,2,0,0,118.5666667,0.198666667,-0.131666667,12,9.090909091,80,1.960784314
1,0,12.515,0,4,2,0,0,122.3666667,0.275666667,-1.79,4,9.090909091,20,9.090909091
1,0,12.515,0,4,2,0,0,411.6333333,1.0,-3.726666667,8,9.090909091,20,9.090909091
1,0,12.515,0,4,2,0,0,199.2,0.498,-1.776666667,12,9.090909091,20,9.090909091
1,0,12.515,0,4,2,0,0,119.1333333,0.235666667,-0.88,4,9.090909091,40,9.090909091
1,0,12.515,0,4,2,0,0,393.5333333,0.312,-13.16666667,8,9.090909091,40,9.090909091
1,0,12.515,0,4,2,0,0,474.5,0.771333333,-6.36,12,9.090909091,40,9.090909091
1,0,12.515,0,4,2,0,0,171.8333333,0.23,-19.56666667,4,9.090909091,60,9.090909091
1,0,12.515,0,4,2,0,0,309.2,0.357333333,-9.383333333,8,9.090909091,60,9.090909091
1,0,12.515,0,4,2,0,0,135.1,0.243666667,-1.427,12,9.090909091,60,9.090909091
1,0,12.515,0,4,2,0,0,178.8,0.187666667,-2.843333333,4,9.090909091,80,9.090909091
1,0,12.515,0,4,2,0,0,114.0333333,0.199666667,0.044333333,8,9.090909091,80,9.090909091
1,0,12.515,0,4,2,0,0,99.51,0.233666667,-0.3501,12,9.090909091,80,9.090909091
1,0,12.515,0,4,2,0,0,142.0666667,0.393,-2.13,4,9.090909091,20,50.0
1,0,12.515,0,4,2,0,0,155.0333333,0.426,-0.929,8,9.090909091,20,50.0
1,0,12.515,0,4,2,0,0,123.6666667,0.345,-0.883333333,12,9.090909091,20,50.0
1,0,12.515,0,4,2,0,0,108.2666667,0.213333333,-1.0292,4,9.090909091,40,50.0
1,0,12.515,0,4,2,0,0,247.7,0.358333333,-6.423333333,8,9.090909091,40,50.0
1,0,12.515,0,4,2,0,0,772.0333333,0.821333333,-11.56666667,12,9.090909091,40,50.0
1,0,12.515,0,4,2,0,0,182.6,0.103666667,-20.7,4,9.090909091,60,50.0
1,0,12.515,0,4,2,0,0,397.4666667,0.533,-4.423333333,8,9.090909091,60,50.0
1,0,12.515,0,4,2,0,0,117.0333333,0.272333333,-1.237,12,9.090909091,60,50.0
1,0,12.515,0,4,2,0,0,137.2333333,0.148333333,-0.065666667,4,9.090909091,80,50.0
1,0,12.515,0,4,2,0,0,104.4666667,0.211,2.526666667,8,9.090909091,80,50.0
1,0,12.515,0,4,2,0,0,99.66666667,0.235333333,1.341666667,12,9.090909091,80,50.0
1,1,6.12,0,8,0,0,0,445.6,0.224,-20.0,4,0.199600798,20,0.497512438
1,1,6.12,0,8,0,0,0,388.5666667,0.160666667,-2.833333333,8,0.199600798,20,0.497512438
1,1,6.12,0,8,0,0,0,168.4666667,0.232333333,-0.537666667,12,0.199600798,20,0.497512438
1,1,6.12,0,8,0,0,0,206.4666667,0.204666667,-0.144176667,4,0.199600798,40,0.497512438
1,1,6.12,0,8,0,0,0,266.9333333,0.448,-1.186333333,8,0.199600798,40,0.497512438
1,1,6.12,0,8,0,0,0,295.5333333,0.357,-1.356666667,12,0.199600798,40,0.497512438
1,1,6.12,0,8,0,0,0,213.1,0.208333333,-2.03,4,0.199600798,60,0.497512438
1,1,6.12,0,8,0,0,0,226.5333333,0.251333333,0.105433333,8,0.199600798,60,0.497512438
1,1,6.12,0,8,0,0,0,191.9333333,0.201333333,0.3688,12,0.199600798,60,0.497512438
1,1,6.12,0,8,0,0,0,204.2,0.222333333,-2.123333333,4,0.199600798,80,0.497512438
1,1,6.12,0,8,0,0,0,153.2,0.214666667,1.007666667,8,0.199600798,80,0.497512438
1,1,6.12,0,8,0,0,0,145.8666667,0.251,-0.358366667,12,0.199600798,80,0.497512438
1,1,6.12,0,8,0,0,0,380.3333333,0.369666667,-7.156666667,4,0.199600798,20,0.99009901
1,1,6.12,0,8,0,0,0,300.7,0.191666667,-7.346666667,8,0.199600798,20,0.99009901
1,1,6.12,0,8,0,0,0,323.3666667,0.139333333,-1.173666667,12,0.199600798,20,0.99009901
1,1,6.12,0,8,0,0,0,197.5333333,0.27,-0.223666667,4,0.199600798,40,0.99009901
1,1,6.12,0,8,0,0,0,266.7,0.469333333,-1.3988,8,0.199600798,40,0.99009901
1,1,6.12,0,8,0,0,0,260.9333333,0.451,-1.876666667,12,0.199600798,40,0.99009901
1,1,6.12,0,8,0,0,0,236.7333333,0.212,1.45,4,0.199600798,60,0.99009901
1,1,6.12,0,8,0,0,0,169.5666667,0.271,2.546666667,8,0.199600798,60,0.99009901
1,1,6.12,0,8,0,0,0,227.0666667,0.248666667,2.25,12,0.199600798,60,0.99009901
1,1,6.12,0,8,0,0,0,198.8,0.230666667,-5.656666667,4,0.199600798,80,0.99009901
1,1,6.12,0,8,0,0,0,148.5333333,0.221333333,-0.2858,8,0.199600798,80,0.99009901
1,1,6.12,0,8,0,0,0,134.8333333,0.301666667,3.186666667,12,0.199600798,80,0.99009901
1,1,6.12,0,8,0,0,0,160.3666667,0.219333333,3.713333333,4,0.199600798,20,1.960784314
1,1,6.12,0,8,0,0,0,394.7333333,0.162333333,-4.73,8,0.199600798,20,1.960784314
1,1,6.12,0,8,0,0,0,294.7666667,0.212333333,-2.64,12,0.199600798,20,1.960784314
1,1,6.12,0,8,0,0,0,174.7,0.195333333,1.836666667,4,0.199600798,40,1.960784314
1,1,6.12,0,8,0,0,0,308.0666667,0.109,5.443333333,8,0.199600798,40,1.960784314
1,1,6.12,0,8,0,0,0,458.9333333,0.305333333,-1.491333333,12,0.199600798,40,1.960784314
1,1,6.12,0,8,0,0,0,191.4333333,0.245666667,-1.055666667,4,0.199600798,60,1.960784314
1,1,6.12,0,8,0,0,0,201.9333333,0.207333333,4.203333333,8,0.199600798,60,1.960784314
1,1,6.12,0,8,0,0,0,211.8333333,0.225,0.894,12,0.199600798,60,1.960784314
1,1,6.12,0,8,0,0,0,190.4333333,0.222666667,-0.884,4,0.199600798,80,1.960784314
1,1,6.12,0,8,0,0,0,190.6333333,0.218,-0.851,8,0.199600798,80,1.960784314
1,1,6.12,0,8,0,0,0,128.8,0.305666667,2.053333333,12,0.199600798,80,1.960784314
1,1,6.12,0,8,0,0,0,595.8333333,0.223,-15.63333333,4,0.199600798,20,9.090909091
1,1,6.12,0,8,0,0,0,377.5666667,0.193666667,-3.236666667,8,0.199600798,20,9.090909091
1,1,6.12,0,8,0,0,0,288.2333333,0.216666667,-2.386666667,12,0.199600798,20,9.090909091
1,1,6.12,0,8,0,0,0,217.5333333,0.217,-1.123333333,4,0.199600798,40,9.090909091
1,1,6.12,0,8,0,0,0,218.9666667,0.235,0.326666667,8,0.199600798,40,9.090909091
1,1,6.12,0,8,0,0,0,316.5666667,0.160666667,6.206666667,12,0.199600798,40,9.090909091
1,1,6.12,0,8,0,0,0,273.8,0.336,-2.076666667,4,0.199600798,60,9.090909091
1,1,6.12,0,8,0,0,0,146.0,0.277666667,1.556666667,8,0.199600798,60,9.090909091
1,1,6.12,0,8,0,0,0,181.1666667,0.254,-0.4172,12,0.199600798,60,9.090909091
1,1,6.12,0,8,0,0,0,275.1,0.284,-2.526666667,4,0.199600798,80,9.090909091
1,1,6.12,0,8,0,0,0,160.8666667,0.203666667,-0.499666667,8,0.199600798,80,9.090909091
1,1,6.12,0,8,0,0,0,155.4,0.298333333,-0.839666667,12,0.199600798,80,9.090909091
1,1,6.12,0,8,0,0,0,720.4,0.440666667,-2.03,4,0.199600798,20,50.0
1,1,6.12,0,8,0,0,0,474.8333333,0.644333333,-1.383333333,8,0.199600798,20,50.0
1,1,6.12,0,8,0,0,0,343.4,0.394333333,0.513666667,12,0.199600798,20,50.0
1,1,6.12,0,8,0,0,0,221.6333333,0.178333333,0.588,4,0.199600798,40,50.0
1,1,6.12,0,8,0,0,0,288.5,0.270666667,1.082333333,8,0.199600798,40,50.0
1,1,6.12,0,8,0,0,0,253.8,0.277666667,1.406666667,12,0.199600798,40,50.0
1,1,6.12,0,8,0,0,0,289.6666667,0.285,0.446333333,4,0.199600798,60,50.0
1,1,6.12,0,8,0,0,0,132.6,0.250333333,5.146666667,8,0.199600798,60,50.0
1,1,6.12,0,8,0,0,0,241.5333333,0.276666667,2.226666667,12,0.199600798,60,50.0
1,1,6.12,0,8,0,0,0,269.8333333,0.182,-8.26,4,0.199600798,80,50.0
1,1,6.12,0,8,0,0,0,210.1666667,0.217,-1.306,8,0.199600798,80,50.0
1,1,6.12,0,8,0,0,0,200.7333333,0.231,1.663666667,12,0.199600798,80,50.0
1,1,6.12,0,8,0,0,0,665.4,0.428666667,-4.956666667,4,0.99009901,20,0.497512438
1,1,6.12,0,8,0,0,0,461.8666667,0.204666667,-3.503333333,8,0.99009901,20,0.497512438
1,1,6.12,0,8,0,0,0,426.1,0.213666667,-2.953333333,12,0.99009901,20,0.497512438
1,1,6.12,0,8,0,0,0,278.2,0.298333333,-3.166666667,4,0.99009901,40,0.497512438
1,1,6.12,0,8,0,0,0,185.7333333,0.289333333,2.283333333,8,0.99009901,40,0.497512438
1,1,6.12,0,8,0,0,0,244.9,0.259,2.306666667,12,0.99009901,40,0.497512438
1,1,6.12,0,8,0,0,0,217.0666667,0.225333333,-1.85,4,0.99009901,60,0.497512438
1,1,6.12,0,8,0,0,0,222.0666667,0.144666667,0.132760333,8,0.99009901,60,0.497512438
1,1,6.12,0,8,0,0,0,187.0666667,0.212333333,-0.077333333,12,0.99009901,60,0.497512438
1,1,6.12,0,8,0,0,0,186.3666667,0.218,-4.35,4,0.99009901,80,0.497512438
1,1,6.12,0,8,0,0,0,208.6666667,0.198333333,-1.425333333,8,0.99009901,80,0.497512438
1,1,6.12,0,8,0,0,0,200.6333333,0.218,-0.192333333,12,0.99009901,80,0.497512438
1,1,6.12,0,8,0,0,0,411.7333333,0.436333333,-4.316666667,4,0.99009901,20,0.99009901
1,1,6.12,0,8,0,0,0,570.8666667,0.539333333,-3.67,8,0.99009901,20,0.99009901
1,1,6.12,0,8,0,0,0,219.3333333,0.198666667,2.13,12,0.99009901,20,0.99009901
1,1,6.12,0,8,0,0,0,265.8666667,0.319666667,-2.493333333,4,0.99009901,40,0.99009901
1,1,6.12,0,8,0,0,0,174.9,0.285,-0.763333333,8,0.99009901,40,0.99009901
1,1,6.12,0,8,0,0,0,221.6,0.295666667,3.32,12,0.99009901,40,0.99009901
1,1,6.12,0,8,0,0,0,180.1666667,0.231666667,0.096,4,0.99009901,60,0.99009901
1,1,6.12,0,8,0,0,0,213.7666667,0.231666667,-1.543333333,8,0.99009901,60,0.99009901
1,1,6.12,0,8,0,0,0,176.4333333,0.280666667,-0.458,12,0.99009901,60,0.99009901
1,1,6.12,0,8,0,0,0,180.8666667,0.208333333,-3.533333333,4,0.99009901,80,0.99009901
1,1,6.12,0,8,0,0,0,171.9333333,0.230666667,-2.693333333,8,0.99009901,80,0.99009901
1,1,6.12,0,8,0,0,0,192.2,0.185333333,-1.073,12,0.99009901,80,0.99009901
1,1,6.12,0,8,0,0,0,391.5666667,0.541,-4.583333333,4,0.99009901,20,1.960784314
1,1,6.12,0,8,0,0,0,258.8333333,0.707,-2.473333333,8,0.99009901,20,1.960784314
1,1,6.12,0,8,0,0,0,237.1333333,0.195333333,-0.988333333,12,0.99009901,20,1.960784314
1,1,6.12,0,8,0,0,0,194.0333333,0.253,-0.591633333,4,0.99009901,40,1.960784314
1,1,6.12,0,8,0,0,0,170.3,0.291333333,-1.048,8,0.99009901,40,1.960784314
1,1,6.12,0,8,0,0,0,198.4,0.239666667,1.671666667,12,0.99009901,40,1.960784314
1,1,6.12,0,8,0,0,0,174.6333333,0.245333333,0.497666667,4,0.99009901,60,1.960784314
1,1,6.12,0,8,0,0,0,223.9666667,0.187,1.216666667,8,0.99009901,60,1.960784314
1,1,6.12,0,8,0,0,0,202.3,0.240333333,-0.367833333,12,0.99009901,60,1.960784314
1,1,6.12,0,8,0,0,0,233.2666667,0.174,-2.813333333,4,0.99009901,80,1.960784314
1,1,6.12,0,8,0,0,0,167.0333333,0.204,0.119166667,8,0.99009901,80,1.960784314
1,1,6.12,0,8,0,0,0,190.2333333,0.240666667,-1.521333333,12,0.99009901,80,1.960784314
1,1,6.12,0,8,0,0,0,264.9,0.459,-3.486666667,4,0.99009901,20,9.090909091
1,1,6.12,0,8,0,0,0,216.4,0.234333333,1.181,8,0.99009901,20,9.090909091
1,1,6.12,0,8,0,0,0,314.3333333,0.333,-1.583333333,12,0.99009901,20,9.090909091
1,1,6.12,0,8,0,0,0,207.4,0.21,-1.696666667,4,0.99009901,40,9.090909091
1,1,6.12,0,8,0,0,0,180.6333333,0.302666667,1.110333333,8,0.99009901,40,9.090909091
1,1,6.12,0,8,0,0,0,212.9666667,0.360333333,-0.2816,12,0.99009901,40,9.090909091
1,1,6.12,0,8,0,0,0,253.3,0.169,-0.997666667,4,0.99009901,60,9.090909091
1,1,6.12,0,8,0,0,0,170.7666667,0.234666667,1.956666667,8,0.99009901,60,9.090909091
1,1,6.12,0,8,0,0,0,158.8333333,0.296333333,0.975666667,12,0.99009901,60,9.090909091
1,1,6.12,0,8,0,0,0,188.7333333,0.239666667,-4.646666667,4,0.99009901,80,9.090909091
1,1,6.12,0,8,0,0,0,206.5333333,0.225333333,-1.383,8,0.99009901,80,9.090909091
1,1,6.12,0,8,0,0,0,182.9,0.292,0.969,12,0.99009901,80,9.090909091
1,1,6.12,0,8,0,0,0,394.3,0.600333333,-7.95,4,0.99009901,20,50.0
1,1,6.12,0,8,0,0,0,254.7,0.583333333,-4.996666667,8,0.99009901,20,50.0
1,1,6.12,0,8,0,0,0,308.6333333,0.453,1.496666667,12,0.99009901,20,50.0
1,1,6.12,0,8,0,0,0,431.1,0.499333333,-12.68333333,4,0.99009901,40,50.0
1,1,6.12,0,8,0,0,0,161.8333333,0.314666667,-0.225866667,8,0.99009901,40,50.0
1,1,6.12,0,8,0,0,0,234.1666667,0.19,1.199666667,12,0.99009901,40,50.0
1,1,6.12,0,8,0,0,0,227.1333333,0.237666667,1.106666667,4,0.99009901,60,50.0
1,1,6.12,0,8,0,0,0,191.0333333,0.258,1.159666667,8,0.99009901,60,50.0
1,1,6.12,0,8,0,0,0,173.0666667,0.277666667,0.740633333,12,0.99009901,60,50.0
1,1,6.12,0,8,0,0,0,385.4666667,0.314,-5.563333333,4,0.99009901,80,50.0
1,1,6.12,0,8,0,0,0,235.9666667,0.202666667,-1.49,8,0.99009901,80,50.0
1,1,6.12,0,8,0,0,0,221.4,0.292,-0.068,12,0.99009901,80,50.0
1,1,6.12,0,8,0,0,0,429.7333333,0.863666667,-4.106666667,4,9.090909091,20,0.497512438
1,1,6.12,0,8,0,0,0,164.9,0.532666667,-4.78,8,9.090909091,20,0.497512438
1,1,6.12,0,8,0,0,0,204.7333333,0.528,-3.8,12,9.090909091,20,0.497512438
1,1,6.12,0,8,0,0,0,151.1,0.245666667,-8.67,4,9.090909091,40,0.497512438
1,1,6.12,0,8,0,0,0,219.6333333,0.576,-3.373333333,8,9.090909091,40,0.497512438
1,1,6.12,0,8,0,0,0,145.9333333,0.341666667,-1.295666667,12,9.090909091,40,0.497512438
1,1,6.12,0,8,0,0,0,127.0666667,0.191,-0.760666667,4,9.090909091,60,0.497512438
1,1,6.12,0,8,0,0,0,127.8,0.215333333,0.013,8,9.090909091,60,0.497512438
1,1,6.12,0,8,0,0,0,82.80666667,0.227333333,-1.82,12,9.090909091,60,0.497512438
1,1,6.12,0,8,0,0,0,104.6,0.148,-4.656666667,4,9.090909091,80,0.497512438
1,1,6.12,0,8,0,0,0,101.8666667,0.164,-2.406666667,8,9.090909091,80,0.497512438
1,1,6.12,0,8,0,0,0,92.93333333,0.211333333,-2.843333333,12,9.090909091,80,0.497512438
1,1,6.12,0,8,0,0,0,100.2433333,0.198,-9.143333333,4,9.090909091,20,0.99009901
1,1,6.12,0,8,0,0,0,142.6,0.251333333,-2.086666667,8,9.090909091,20,0.99009901
1,1,6.12,0,8,0,0,0,656.7666667,0.614,-2.69,12,9.090909091,20,0.99009901
1,1,6.12,0,8,0,0,0,156.8,0.255,-9.543333333,4,9.090909091,40,0.99009901
1,1,6.12,0,8,0,0,0,122.3333333,0.273,-1.101,8,9.090909091,40,0.99009901
1,1,6.12,0,8,0,0,0,146.9333333,0.334333333,-0.806,12,9.090909091,40,0.99009901
1,1,6.12,0,8,0,0,0,119.6333333,0.184,-0.956333333,4,9.090909091,60,0.99009901
1,1,6.12,0,8,0,0,0,138.6333333,0.232666667,-1.070666667,8,9.090909091,60,0.99009901
1,1,6.12,0,8,0,0,0,92.68333333,0.249333333,-1.873333333,12,9.090909091,60,0.99009901
1,1,6.12,0,8,0,0,0,107.7666667,0.171333333,-7.5,4,9.090909091,80,0.99009901
1,1,6.12,0,8,0,0,0,96.23333333,0.183,-3.133333333,8,9.090909091,80,0.99009901
1,1,6.12,0,8,0,0,0,112.1666667,0.211333333,-1.543333333,12,9.090909091,80,0.99009901
1,1,6.12,0,8,0,0,0,131.9333333,0.382,-8.303333333,4,9.090909091,20,1.960784314
1,1,6.12,0,8,0,0,0,130.2,0.408333333,-1.67,8,9.090909091,20,1.960784314
1,1,6.12,0,8,0,0,0,611.0333333,0.368666667,-4.006666667,12,9.090909091,20,1.960784314
1,1,6.12,0,8,0,0,0,149.6666667,0.191666667,-5.433333333,4,9.090909091,40,1.960784314
1,1,6.12,0,8,0,0,0,133.9666667,0.316333333,-0.782666667,8,9.090909091,40,1.960784314
1,1,6.12,0,8,0,0,0,138.3,0.326,-0.808,12,9.090909091,40,1.960784314
1,1,6.12,0,8,0,0,0,134.9666667,0.216333333,-2.59,4,9.090909091,60,1.960784314
1,1,6.12,0,8,0,0,0,140.6333333,0.252333333,-0.939333333,8,9.090909091,60,1.960784314
1,1,6.12,0,8,0,0,0,97.09,0.251,-1.427333333,12,9.090909091,60,1.960784314
1,1,6.12,0,8,0,0,0,104.5666667,0.164333333,-4.286666667,4,9.090909091,80,1.960784314
1,1,6.12,0,8,0,0,0,110.4,0.162333333,-3.123333333,8,9.090909091,80,1.960784314
1,1,6.12,0,8,0,0,0,95.28,0.202666667,-2.5,12,9.090909091,80,1.960784314
1,1,6.12,0,8,0,0,0,115.9666667,0.283666667,-5.833333333,4,9.090909091,20,9.090909091
1,1,6.12,0,8,0,0,0,130.5666667,0.339666667,-1.171666667,8,9.090909091,20,9.090909091
1,1,6.12,0,8,0,0,0,320.0666667,0.756333333,-3.613333333,12,9.090909091,20,9.090909091
1,1,6.12,0,8,0,0,0,129.2333333,0.187,-8.426666667,4,9.090909091,40,9.090909091
1,1,6.12,0,8,0,0,0,121.4666667,0.242333333,-0.833,8,9.090909091,40,9.090909091
1,1,6.12,0,8,0,0,0,169.4666667,0.346,-0.889,12,9.090909091,40,9.090909091
1,1,6.12,0,8,0,0,0,134.3333333,0.149666667,-3.496666667,4,9.090909091,60,9.090909091
1,1,6.12,0,8,0,0,0,114.1666667,0.231666667,-1.372,8,9.090909091,60,9.090909091
1,1,6.12,0,8,0,0,0,92.96333333,0.255666667,-2.23,12,9.090909091,60,9.090909091
1,1,6.12,0,8,0,0,0,118.9,0.206333333,-7.86,4,9.090909091,80,9.090909091
1,1,6.12,0,8,0,0,0,94.82333333,0.199666667,-1.491,8,9.090909091,80,9.090909091
1,1,6.12,0,8,0,0,0,95.42666667,0.200333333,-2.646666667,12,9.090909091,80,9.090909091
1,1,6.12,0,8,0,0,0,395.1666667,0.705333333,-16.8,4,9.090909091,20,50.0
1,1,6.12,0,8,0,0,0,156.3,0.287,-9.796666667,8,9.090909091,20,50.0
1,1,6.12,0,8,0,0,0,139.8,0.211666667,-6.03,12,9.090909091,20,50.0
1,1,6.12,0,8,0,0,0,144.2333333,0.199666667,-7.93,4,9.090909091,40,50.0
1,1,6.12,0,8,0,0,0,131.1,0.226666667,-1.069666667,8,9.090909091,40,50.0
1,1,6.12,0,8,0,0,0,150.6666667,0.35,-1.002,12,9.090909091,40,50.0
1,1,6.12,0,8,0,0,0,151.8666667,0.188666667,-6.88,4,9.090909091,60,50.0
1,1,6.12,0,8,0,0,0,143.0666667,0.263,-0.741333333,8,9.090909091,60,50.0
1,1,6.12,0,8,0,0,0,122.1,0.250333333,-1.561,12,9.090909091,60,50.0
1,1,6.12,0,8,0,0,0,149.8,0.23,-13.63333333,4,9.090909091,80,50.0
1,1,6.12,0,8,0,0,0,152.3333333,0.243666667,-3.446666667,8,9.090909091,80,50.0
1,1,6.12,0,8,0,0,0,156.8,0.304,-1.356666667,12,9.090909091,80,50.0
