LGBM,XGB,RF,DT,MLP,MLR,PLS,lasso,kNN
0.021013203824777338,0.09670313344798465,0.06263518403639332,0.01845533498759311,0.041099946968014195,0.06755814685959732,0.06757445548276225,0.07271770457884763,0.1031676926673312
0.018881551707611556,0.003701746230944991,0.004959192772952844,2.954035212099756e-05,0.011930392008227236,0.06459024638046187,0.06544567643913923,0.07645580073770394,0.00023857521121490194
0.0594660811054194,0.028579206550239628,0.013901985111662435,0.2393300248138958,0.011040415047095423,0.24822361939181456,0.24715233251696253,0.20316317004029918,0.10331324250274154
0.07124446688276241,0.034874095574538994,0.025464950033058383,0.04712572373862696,0.01600974876348263,0.02956276375417488,0.02936818149176776,0.03561096651295634,0.01656166475974577
0.07304902049582082,0.07513861226286153,0.13789841654761062,0.07759511993382959,0.236916874562299,0.10292298066612529,0.0994502484329772,0.11620191361625212,0.3943078878601245
0.03452090220953541,0.03001819416646423,0.028713843224427382,0.03554073614557479,0.07060764596332036,0.003436877232461222,0.0012135127282533742,0.047163640565881126,0.12622647391156527
0.002014651322965821,0.00740413973107934,0.03279859833699581,0.10698924731182795,0.05044428226131359,0.04110311860248267,0.04129305845457798,0.05605368224236551,0.052496832822793105
0.03771454612186717,0.0377568597385369,0.02193069125654873,0.07777088502894952,0.037902774520083976,0.00909536160409477,0.0033348383014905336,0.006254427127823564,0.08304443241294457
0.051056149220362224,0.03533887145832815,0.020649602674804424,0.0513234077750207,0.10069551617696593,0.05019024625772561,0.05306711352125926,0.0394818275859784,0.02849828940395638
0.0386880547039672,0.0301897544413805,0.05471250775434242,0.010597601323407771,0.007432082821625524,0.16943826271398282,0.1563476431708159,0.16259444508831905,0.08812121167507814
0.056955904795665896,0.02709102071051364,0.053932096931592566,0.07338192721257238,0.017078564933754314,0.04429739229685967,0.048804494422655775,0.05330721604855618,0.029930451243794925
0.0011167805510074106,0.01102684810757637,0.03591578784119104,0.05298800661703887,0.053646577401955275,0.020516111230934733,0.031453946950186024,0.029968025600430326,0.0
0.023271100912489347,0.02949308604001999,0.038535592431761787,0.02887200165425971,0.05948348611200274,0.15001670144315304,0.1411956265653617,0.14739876853310435,0.8269870743579448
0.050339811384002814,0.06623616644525651,0.026665632754343166,0.024607113316790746,0.04060302990252854,0.09156241994101008,0.09383630550204511,0.048860978649279824,0.1336434112066626
0.0026527926219688048,0.003259799711450906,0.031469189412737734,0.02429693961952025,0.005475951629765857,0.3101274974064735,0.32143687073618815,0.2750530476852815,0.2168879531133471
0.032441477429312804,0.07519831319206305,0.05338528742762655,0.17074028122415208,0.009523790480080674,0.0679294921722875,0.06926032136724836,0.10491055566834395,0.2566511477720977
0.027748980325032244,0.07441855523954058,0.0019369701199337674,0.04469086021505375,0.06557828258581194,0.005232708683999665,0.005758954002969441,0.001217980099929572,0.12466986488885745
0.10639432750729715,0.07395887914721486,0.016052231958230412,0.13564929693961952,0.014787540259234955,0.06990727339584982,0.06278293070103216,0.08071181390655577,0.03178101673485914
0.050629251900690925,0.0046966249559219075,0.03146128429142511,0.004528535980148907,0.07847672856590768,0.04758428492151853,0.04755875538565377,0.054479976247214984,0.07129233681413746
0.03321266506556715,0.01830078099104765,0.021551126964433388,0.028458436724565744,0.05206361740216861,0.010602232508328133,0.00041245438567638626,0.005215156675113963,0.00041356492969396585
0.034314384647662954,0.04139415674509342,0.0135899423437221,0.003742762613730355,0.03150843282594937,0.04134284813979763,0.04729152006661319,0.04582772279951905,0.04845456855887298
0.04279755733653634,0.0949404034686542,0.03163875103391264,0.07237386269644336,0.06691373590978453,0.08258516923211948,0.09448157665529919,0.09658494223154948,0.11910460928953398
0.03572838473840276,0.03686453704009676,0.015903639371381277,0.0608767576509512,0.04302058172225551,0.14795247910142054,0.14589621855295734,0.1477738041672967,0.025734997063612472
0.08057669481152452,0.07149632419309315,0.05080898100555403,0.0715053763440861,0.03151650532299621,0.009989209721840031,0.010806947634919073,0.006152337324923318,0.04205798429781937
0.0016323944986487149,0.02250587989516839,0.03192463394580336,0.023035566583953726,0.010942676099313431,0.019223429071924203,0.02019139857908181,0.04060826436653403,0.15168186864808647
0.02922462422846403,0.007686508500546446,0.007083461005839536,0.026933416046319242,0.0439266319929488,0.0448813770286903,0.042389910572046885,0.04241365387370202,0.03736898593109092
0.015613449737202943,0.0017838201019912958,0.004201709737488038,0.0018782740556934074,0.005077014099692856,0.03686688847373773,0.04174917634546885,0.025279070781892704,0.05541205034825731
0.12104198913626385,0.09192269169120776,0.062476314791838794,0.09444789081885857,0.08313577499977201,0.18633224987432417,0.19569840962277413,0.1982853154019622,0.03985950919622411
0.08506711033355513,0.0899907420300767,0.024796900847807918,0.015767162944582302,0.020187854538312705,0.015312793444491796,0.022593208702326423,0.014552811022467721,0.029440576067528562
0.01762715189724358,0.03860915743732768,0.06828366246208989,0.04332092638544249,0.013741733242444681,0.10182766292448348,0.09949948165607198,0.10236990275030255,0.011399727997097986
0.14659005296284358,0.1051154885906341,0.14529679745657553,0.10783705541770056,0.13107405543106587,0.3818397312897832,0.38269506111958995,0.34460866902132825,0.14200124834405659
0.11402378510627575,0.09183065256764811,0.07192775106837618,0.001929969671905174,0.08682208064041685,0.04527663872082782,0.048741775365970574,0.03603168533170703,0.1100304036650917
0.0009464434857142101,0.04153926703829325,0.0733875613167449,0.20153535980148882,0.20101377701339163,0.17674159195916572,0.17232100643408269,0.17414923490374867,0.3146042274740905
0.0788553487190713,0.0844441105798811,0.13051875320020467,0.11021505376344082,0.1392330417194647,0.3289596833284827,0.32874528123770463,0.320548495353438,0.12672425928655462
0.03337028670607657,0.018662557005882263,0.027904315106936015,0.005841604631927205,0.07075251157472287,0.16993911178702176,0.17406220297651168,0.17664100236006397,0.1431227732671335
0.07754192839439003,0.07421170690884957,0.07528366229318978,0.047601323407774995,0.11497671835712489,0.0513149355009245,0.05534083461667348,0.0601826667410543,0.33940175486109014
0.014086215677331,0.004590701812922926,0.009794704290938872,0.003342983181692849,0.02935210434691274,0.030150656556819297,0.028426025086744466,0.014568697459765412,0.00041356492969396585
0.03300089285213831,0.011119737703510352,0.022135787151915665,0.08087262200165432,0.030024224596564703,0.02272773348362858,0.029195365334314022,0.03190405295794804,0.042591140109333264
0.015875648369464958,0.0035887639969587326,0.021079087004426275,0.010597601323407771,0.1419385522995143,0.10913418525065025,0.1012661803351395,0.11126727207722226,0.3750860116405564
0.16690607315000636,0.1563250703492177,0.14490533240281248,0.08736559139784952,0.06849286655961087,0.054484509202242876,0.05311189697250171,0.07267170634932166,0.2576525364460942
0.006883203756198451,0.00480611203238368,0.003059976569063972,2.954035212099756e-05,0.021744550891218822,0.09251851143091544,0.09335882515180409,0.10127904541686678,0.0
0.11652020169959648,0.20323611925316798,0.16403303349875858,0.010752688172043001,0.12953781487726523,0.08596963160282278,0.08816761083230468,0.1321799349972848,0.2790742110023627
0.03531603515122189,0.04341882829630639,0.07484920696463104,0.06032878411910675,0.10747817230151219,0.12800203109254937,0.12421422719363678,0.12197220150491617,0.01068683911099677
0.08967953141980972,0.08527343206853291,0.07749222811798387,0.10814722911497102,0.09104130214465075,0.15991467886049823,0.15885702439091856,0.11726870640836837,0.047875849381649155
0.054126933767395406,0.03965828940272331,0.03127636476426796,0.0075475599669148075,0.003076172618859674,0.3340502949112241,0.33853227965788435,0.29574684064031026,0.21704515729425852
0.016770620018158554,0.005480267073207257,0.0002843258891647056,0.0,0.05527514835359637,0.021142483639025253,0.028415716982898798,0.005886808423579942,0.00582812638067308
0.09973938173927238,0.0748489369061291,0.05686104218362283,0.11524676040805072,0.0752470775418266,0.1036003146481762,0.09310938956220327,0.10974041692302422,0.193864502488803
0.01759180058516982,0.033386340951801236,0.02467420930324149,0.07129859387923901,0.009402823530298143,0.020534307433418303,0.020317581456775632,0.011473808618943482,0.02572901203817385
0.011995206795547435,0.025339830666780472,0.019006151778329195,0.19830438378825474,0.03821019945504053,0.11649655527643701,0.12069856654310636,0.11999776777174775,0.0
0.013333329927683713,0.04300816869863899,0.034183368658671,0.036621174524400335,0.0471649611373236,0.05813960696664561,0.05806266466009111,0.05949630380274035,0.1467767191902497
0.008135237397467687,0.026315084462130378,0.008184966914804193,0.05208850289495448,0.6204658523027822,0.30409094572375056,0.2923415767893952,0.3502514860428851,0.5955334987593052
0.008203719245697266,0.04091635888721254,0.05307485525227454,0.23128618693134814,0.05868291914454765,0.18436340600443454,0.18551186450590149,0.14730541296895586,0.050975368526861325
0.015222351149819235,0.061877921950827086,0.016249483043837998,0.03839261097325608,0.08240150381897438,0.016425626349203526,0.019075276032804733,0.0031206129925743786,0.0357052203499012
0.02135059929000649,0.10332003357836383,0.001703370554177408,0.11507444168734485,0.0038411353100736845,0.011388634936327857,0.01196207695395246,0.008019876352565902,0.08032954998503922
0.09370255912633405,0.14945770153040924,0.17101711661994004,0.22907361455748557,0.11980200488261963,0.12926206897541756,0.12824638940627017,0.14749903687958585,0.14520475798975938
0.008223270498466828,0.02373614894939524,0.03627265991177342,0.0979804245933277,0.0542265617880896,0.012683566991314954,0.01429370237738592,0.030364864173596073,0.12250429111110162
0.04842934307718516,0.0004102979271346785,0.018211348910945696,0.033360904328646246,0.09871201273237279,0.021105093936601316,0.01809718622924357,0.01150997655851857,0.14081885856079404
0.07125639059493122,0.028898227254253867,0.06662613586756723,0.03031430934656741,0.09082716865029461,0.13520941693740537,0.13629955309047473,0.13870531695038793,0.04044584566775478
0.04748108138489121,0.046768607163448994,0.05464052591673502,0.002446925834022562,0.17650446554710075,0.08793405146013594,0.09483098558413175,0.07423577632423767,0.12143252680451269
0.0349303130616031,0.06389027550459103,0.04324537911685128,0.10659636062861866,0.08955594740650741,0.022599649776312902,0.025122593313045782,0.007627634953815743,0.0029119645339888978
0.17801032032005934,0.11069486433804973,0.09534583505652011,0.04208023159636062,0.09557890176432171,0.11321054320914595,0.10974121531845854,0.11082353821224158,0.08641323681981032
0.0929169152568537,0.12903245647551098,0.15295733290567026,0.008808933002481534,0.2641852611943357,0.3053907642560863,0.30475571717231575,0.3039131519925365,0.42978365497399607
0.09750145915046637,0.12668370277404392,0.1295742866004962,0.13213399503722084,0.03338118653665878,0.01216194892319622,0.004705595166615284,0.015352034945870341,0.1639979547484763
0.01667228504055574,0.003165022971538395,0.0518274400330854,0.012587882547559978,0.05810817613674968,0.04973855835624433,0.049294320680342216,0.05313269053715039,0.012106087462132813
0.07105068424597816,0.0345628362139756,0.03843569065343272,0.15932588916459886,0.036679072964386106,0.04887443700901811,0.05400384630411709,0.039644437254761467,0.011624880210063249
0.008358988184874946,0.03929834939212812,0.030242070823208123,0.07694892473118281,0.027250227418407824,0.003114255698299123,0.004725228830910214,0.011034498287160993,0.02336773543063142
0.03704649991011096,0.07620983201982659,0.06583122851737733,0.009594706368899933,0.0436513006508395,0.07476476630184839,0.07450025202039787,0.08104822530446351,0.030242237747756515
0.08684004271906853,0.030535452098664928,0.03762650734122508,0.009408602150537626,0.12960081609796548,0.028636183841759033,0.027980007176581778,0.06837209100935265,0.11141424571857306
0.03549810429276978,0.04909354953651493,0.07192165529363057,0.07071960297766747,0.17547182186273982,0.24327868522432286,0.24337476374648173,0.20205252337426535,0.12383466561875842
0.0422053558959985,0.14536826274333858,0.1170290529363116,0.01814516129032273,0.14741639000098916,0.26266610975909355,0.2644372644881712,0.3038790580342496,0.24351053009512047
0.04491343696261173,0.008733500726521015,0.013523228563551154,0.00922249793217535,0.02502679938752403,0.07638964446889646,0.0698486827537417,0.08696910461801707,0.05455340646031747
0.04782763095820029,0.04729989925946351,0.07630919148056256,0.12549627791563273,0.08207565109994652,0.03906722938519841,0.04312193500033948,0.032418767320881725,0.10690660052003467
0.04675820761905042,0.05441930288613772,0.05478869416873511,0.07385580369451333,0.1519073708305287,0.12143699126170887,0.12219482200918014,0.10044726817523986,0.08684364377158255
0.004686184450615027,0.0020396994708785365,0.0007287186570007348,0.011414392059553316,0.00434503851761725,0.0411573231169505,0.043016195823860987,0.037393379041767205,0.014004724375110689
0.02953153237039253,0.019685743376612663,0.022497759856630845,0.015570719602977661,0.009842909961970708,0.04512345067102977,0.044552745821625134,0.0483213768712322,0.00019181863589253347
0.04370697260553228,0.019255358020168784,0.041071706676708446,0.04377584780810587,0.009631403134025746,0.0038396262120976576,0.0018233161368789996,0.01322095554456365,0.013823501312240936
0.024610978562974825,0.024695198551572206,0.0197653612068934,0.005634822167080222,0.0005992873896758233,0.02910691587533014,0.02781324556689399,0.014595032982705952,0.01793423584051679
0.012751362508356581,0.03165986218217784,0.024357333023159566,0.007650951199338285,0.012902016465038524,0.25966159651387255,0.257179845933201,0.2181157081079169,0.06979243889972211
0.06386987718941725,0.04246440359735612,0.03318419148056337,0.024607113316790746,0.03338923376693345,0.09089661786055422,0.09734177500723598,0.05413420385769749,0.07718632398218858
0.0008859461661582199,0.02897796779870987,0.004056581735291957,0.0018782740556934074,0.014683899348225254,0.05275055767390882,0.05572525961848285,0.03447800644304484,0.005314124659533748
0.08528819910634866,0.007508952796113966,0.043670740437877664,0.03360215053763427,0.03824765421073162,0.0819974174482595,0.07795078850475468,0.09056159430667637,0.07235734665616805
0.02606427783016657,0.017167176807883128,0.042110260723680015,0.016723531844499567,0.027797663305980852,0.07413634630689203,0.07396859765703534,0.0710784689336676,0.030037430191107745
0.013536326907080074,0.0001213416107930243,0.008774813895781632,0.005764061207609594,0.013992838324484835,0.04249302059155749,0.05322152528524779,0.06401518755074112,0.019228559127411338
0.014193013122507092,0.033349360041227905,0.12128143308864087,0.062060587262200206,0.12028590703129705,0.17875012939748097,0.17478273500282032,0.1761331090038507,0.25638095239126263
0.03525286773789982,0.02169107503394041,0.027570564516129492,0.06004962779156331,0.07645678008812806,0.05877920239217399,0.0607325586380984,0.04459387662294434,0.0796220104234781
0.07212822640668669,0.07476318627595901,0.04788498463901692,0.04305210918114144,0.11064385495073395,0.04091762359506407,0.04091213504647884,0.04656851224629904,0.042452632507473484
0.022779178650344678,0.027296740597158642,0.011679849048800657,0.0002481389578163795,0.03269764488297133,0.12327116995603296,0.12476678959680809,0.12389005333524816,0.005423181083313608
0.09641859089594543,0.09508461248194308,0.09562293217535146,0.09525778880617586,0.1938266768235414,0.016398305076718966,0.00479039039945757,0.004081357299270283,0.02560614810944062
0.01682485520892848,0.005681147763460903,0.002929849048800652,0.007133995037220842,0.03947216686589114,0.068032279815262,0.06112942472292923,0.07053336839825033,0.00019918987977332532
0.009779057773341482,0.002268653600249443,0.06545694616763162,0.03347808105872621,0.008080385724902828,0.04058323822433646,0.03619202863718471,0.030389785236506067,0.05053230765279543
0.12126538772102186,0.13385299565478526,0.09801905116010151,0.1009443065894679,0.08800328637804411,0.08361176540443427,0.08697160802552362,0.07011172491173795,0.05844490712432859
0.03835877687520528,0.020441658665465323,0.06261575408699405,0.04347601323407774,0.045520429234058524,0.017622726767085872,0.020754620137245605,0.021729783955784454,0.06596215783175091
0.07632757328709225,0.06735840182816119,0.05124887562034738,0.07729528535980144,0.02498177299345125,0.003808552806994825,0.012193086989633797,0.005041923360410788,0.04553665898441675
0.011233951546012243,0.02220013694540346,0.0074696830935860725,0.024374483043837887,0.015234321759073743,0.018810831398363786,0.014948798470032748,0.03505421199672207,0.011102517938519477
0.018936173781921792,0.05329663422023387,0.02523185483870985,0.01421629445822993,0.011416464550148248,0.07430429501175198,0.08463569375353186,0.0854810290461375,0.0389538161323284
0.1319336381314077,0.16190726931204566,0.1465836305831263,0.01850703060380479,0.12095503067012131,0.22150719302305905,0.22153433295543265,0.21354542630211518,0.11014389003752148
0.05479762833913843,0.03530147375894843,0.07697633992165243,0.029492349048800603,0.18692561216746165,0.19535837291372704,0.19046089751838535,0.18440888873642075,0.1349335399641423
0.058888005703482994,0.07299971708071143,0.08772962208042856,0.0995140612076096,0.0952007361250658,0.017331602882326047,0.023368802017845483,0.01445151687228377,0.1003905456961712
0.010032484518674112,0.01569540974914385,0.006592405507409915,0.005645161290322609,0.03696546658432387,0.0011863060025838479,0.0042166744776427345,0.04382033595332324,0.061422607928791007
0.005042189694633714,0.02474939674632029,0.07476105739655307,0.04493382961124895,0.007316816673660409,0.047767127269423365,0.04895261775376314,0.052173989065709886,0.06872483112038277
0.0043613370958257985,0.006478810311596278,0.01301950863316801,0.027372828784119105,0.027538432406663205,0.01029475166593613,0.009958594394801096,0.017811335845134918,0.016496447457628967
0.028401234677900976,0.05896379095498347,0.06156869450367429,0.1771091811414392,0.034781484229942566,0.051572578369299904,0.04635077737134059,0.05965612381607821,0.16162924162704717
0.04876031012813391,0.029368136078119278,0.023396143507030575,0.009615384615384616,0.06448919737530406,0.0208833507506989,0.02184370904537944,0.028093756830183225,0.015727394353509505
0.007523364207573449,0.045966135256294366,0.015382289081885776,0.05694789081885855,0.011294389657408255,0.07048981973641244,0.06986766178232379,0.08055734050914556,0.1614507441855679
0.042593311463587205,0.02179588191981549,0.06571421801764551,0.04104631927212575,0.004314513057864594,0.07366927065957876,0.07409306877874117,0.06973215834394345,0.09612777925670984
0.04476262845441774,0.05191999525324778,0.018043361529454266,0.03846153846153845,0.027743092232131283,0.03358874255528416,0.02811297878375782,0.019838934643917422,0.07124156615934751
0.02422334003732503,0.013518244959414005,0.06570282924142647,0.005841604631927205,0.07819342295945506,0.18729268978531366,0.19284192630313762,0.19440244857313127,0.02887782092452389
0.008869043269050624,0.016964629292488098,0.011155655500413569,0.005764061207609594,0.0903404282859574,0.06281381650717538,0.07683809737768717,0.08331468639262188,0.08058170471913856
0.0017372691890112368,0.005874833210723462,0.002267955610697703,0.05207471739729802,0.103914991768817,0.025791882285971235,0.030066791099937096,0.009290209956682005,0.01491914708030212
0.06365037972788079,0.02194557971851796,0.014036393713812934,0.010752688172043001,0.1968029895079994,0.08251434437694372,0.07761300808736532,0.11716002551181443,0.3438132907992255
0.023405103871433807,0.01059106644243002,0.06176649305555542,0.04588502894954507,0.08158965317386951,0.19589312935034225,0.19607653226436503,0.19711231301649657,0.033925481539142106
0.037999418415487984,0.06665230351997065,0.09824837852559593,0.08606286186931339,0.17895883881848096,0.19057807740074212,0.19179085490656061,0.17189290096058624,0.09726338853526434
0.0037601951104071028,0.033321132847994595,0.0008366935483870934,0.0003618693134822201,0.0242883788291422,0.024258882896133427,0.030869260341463534,0.014920422323367322,0.00041356492969396585
0.07683351525071813,0.11303592433211618,0.04457480355665755,0.017473118279569877,0.06545549749632484,0.28485577294316544,0.2840251907177601,0.3275651305179766,0.34443790105041405
0.001321947664868095,0.01854446786706168,0.01320815239867748,0.1572580645161291,0.033113133763354924,0.03852365178431169,0.04032105900707092,0.04711117283854696,0.025486028854711157
0.020121785558927408,0.027134704801837106,0.026603546319271698,0.00537634408602139,0.03940330984320872,0.09328961479918874,0.09135584472291391,0.046148785746751686,0.06204571153861027
0.03622953233575051,0.056134387419379594,0.05068625930521092,0.002047146401985094,0.025839603806478956,0.13330547396948184,0.13165976065961743,0.13685101359660562,0.1608689282498014
0.03486933935997394,0.03997846533189242,0.01528553930015708,0.06996140060656186,0.0024307530863563187,0.12651536350366382,0.12711059466304653,0.10487108260824857,0.10027664352090021
0.1147135127305754,0.15107159657947677,0.18163309036393738,0.014185277088502923,0.29597436628370866,0.32842722738490093,0.328067880412513,0.3227948304350921,0.4682038971451021
0.0995679592913046,0.10835830638041863,0.09260012148469793,0.037965260545905696,0.14779523560100946,0.1626996606837515,0.1632933051549238,0.16234898671092787,0.07142249547514407
0.012373854880497456,0.02849121879850955,0.016852253928866773,0.06019437551695612,0.059293214521163096,0.10182784138932541,0.10255754662046057,0.10257541549615876,0.06565777896751812
0.08458478337456635,0.16281821590450007,0.12650475840244016,0.26253101736972706,0.06688243651888384,0.10213069269151609,0.10223614194724667,0.10134817920194705,0.0675712447157035
0.06508995266533418,0.07824627086335315,0.045127709711883235,0.035463192721257225,0.027708989024226333,0.06798504374272676,0.065315858871105,0.028664113236758687,0.10322113560499821
0.05936082032033735,0.007242823283074795,0.01801162619203983,0.12351805900192994,0.06567242849979604,0.03580561449529929,0.04139901803286078,0.027223166694015644,0.03211992507680145
0.01096403119650853,0.05376228115793294,0.024465516562290873,0.047534119106699746,0.048986023975006204,0.05948741966389212,0.06269647933166192,0.04568537635467598,0.04912412857427924
0.07107800535948361,0.06596269644026523,0.05863155555242197,0.020885028949545054,0.005141839961521788,0.06423411492197831,0.06162223829967675,0.06543038705051182,0.028460498861079778
0.013808965497245454,0.00202280399389565,0.0124149607113317,0.0075475599669148075,0.0019051623073445267,0.17806983506950963,0.18213610196801044,0.20902604526062935,0.021268199456991092
0.008472692371542518,0.01357442606240511,0.0030066515026192443,0.0075475599669148075,0.007713634129600522,0.07518030429708741,0.06997323643864156,0.07699843099173753,0.00856488784481015
0.18247824249220065,0.27322341458574617,0.2755449215323202,0.20003618693134817,0.04563163879920726,0.22529322509067118,0.22565106534390217,0.23015714434176743,0.08155431508010295
0.08937753353031778,0.024860967369711634,0.015272435897435897,0.03179280397022333,0.011619086405259715,0.09141845200425014,0.08082698531006757,0.09579982711028398,0.24593929170596326
0.03252049391279177,0.02825072563019937,0.012864712572373871,0.0005169561621174434,0.002856043881957593,0.0718794956570723,0.07205455696539981,0.11550252400037891,0.1052605674892686
0.044424939379083137,0.04173111127392137,0.07055766358790531,0.12127791563275434,0.028327314603669357,0.10344369881475962,0.10842926105241472,0.11593728761220973,0.009662352281098588
0.04576949568007396,0.052579146189764586,0.05994488385718222,0.06093879239040528,0.12035861218344854,0.11103859736805963,0.11156030768876915,0.10658278408422575,0.0563299491773567
0.11308817923711736,0.08571646909165523,0.12833194848013407,0.13595947063688998,0.030766997082689707,0.09360111323212936,0.09842541178184913,0.09642565275434725,0.12418677485524873
0.08981866735624472,0.19267277154575413,0.20140881831821872,0.013110008271298601,0.21413911077482334,0.31093981759527867,0.31086490431383573,0.31082254710588336,0.07518845236835603
0.08499219736862429,0.04202069286673016,0.05108058258111697,0.06220016542597201,0.009164713435532601,0.025186656415185027,0.02704911954047373,0.010070516195072099,0.02089872054851072
0.004895334173499022,0.04073758417165796,0.09232561807032608,0.04427212572373873,0.09275566578286742,0.229622327009036,0.2295550033787063,0.23376118412982488,0.1824768462177903
0.04249314501096971,0.027900381095405463,0.025307142895445528,0.023118279569892458,0.05277280363706505,0.0477914730218334,0.047683259415594065,0.05498177321425177,0.027708850289495435
0.020228557805673564,0.005424399825538662,0.003750642502658774,0.024891439205955324,0.005977514194449252,0.006664917590811004,0.004700165860322125,0.042765889861207496,0.031620413447741635
0.016117286248426815,0.016369571538011912,0.01771174319258982,0.02318031430934657,0.04481941047869559,0.11312156175707508,0.11412991030250222,0.1184508026826622,0.0033546985931773438
0.12133497684244468,0.01009282479609605,0.02466998811000784,0.04332092638544255,0.07452174053898417,0.03185292926122771,0.03574974458956509,0.06535780768338265,0.08534234263514995
0.003793751746256402,0.036947607328519094,0.06035120709263847,0.13482216708023143,0.01653818374701832,0.1079927729621013,0.10922423128815889,0.06252900922540144,0.09582970308742683
0.036232801801994396,0.01599143736982661,0.04943395885028931,0.019799421009098386,0.01295891993958076,0.10828950800798232,0.11705034032158379,0.11222502987064176,0.17614532775835232
0.16681485289186043,0.17160898745306474,0.29159744623655903,0.210039288668321,0.27698684383138616,0.32075532247768473,0.31585707575288335,0.3129689450192856,0.10998288966788311
0.10049783585015476,0.17078890931862656,0.15412001803080458,0.11254135649296942,0.0484558660836355,0.1611174044619837,0.15961367608553476,0.16376612230807297,0.1420142878196308
0.2051475380668767,0.21186473512077647,0.12469461317319172,0.09344499586435065,0.09848414127076724,0.18640964671463628,0.19251697139174279,0.19498931288379978,0.11233664156794163
0.07087747721270143,0.04584076443519147,0.027816478047673343,0.0041356492969396585,0.023365145717344715,0.020185547922066616,0.021987897136858225,0.06575515075244959,0.026381340967299716
0.17745215303465803,0.26361456513404846,0.21377702726820702,0.16523986765922247,0.143636024261147,0.2563819068215174,0.2546095824658819,0.25685528911705735,0.37219486663583307
0.005654285524024263,0.0014215116731890465,0.007106251723187251,0.002047146401985094,0.0734368750292824,0.07513802008448828,0.07337405212635476,0.07985526845368138,0.13027486911731753
0.04983869416667093,0.05743671995583796,0.04900478928553548,0.07426075268817203,0.025024866808254137,0.0563692864522469,0.054034141109684714,0.06503346162337492,0.16552629088589163
0.028930398210832375,0.003445049225544561,0.04068549021828205,0.055279845602426186,0.003188250068573817,0.028170001421034208,0.02707374987317257,0.04410353701345665,0.02332445530788202
0.03458401035492259,0.11080669044117175,0.10421263976279116,0.0996691480562448,0.12000340542532006,0.14027251219553144,0.14020238791935524,0.14022545269521441,0.0028309537175926214
0.049798490397558015,0.055269006168280344,0.038136631513648656,0.12074028122415226,0.006126405713101191,0.12639054898614183,0.1115028538620933,0.09541921136175802,0.15855575152943704
0.2177950131739457,0.24123780821304464,0.24742801385442514,0.3860283981251723,0.347279201387651,0.26359894109652277,0.2594388420232724,0.2608108817491862,0.2693913221912392
0.012890968877450854,0.030002021023539882,0.015797491735307725,0.01286186931348221,0.05942670103121972,0.11764504273452953,0.11831559554822868,0.12064293998541037,0.010046511545015922
0.018493998041588033,0.03758566454052925,0.011784894540942923,0.0018782740556934074,0.052028205562969165,0.017094297171073955,0.007715945255060835,0.006761622239907533,0.017606865955434578
0.03778080252911088,0.02569074437254848,0.009805464201292621,0.017390405293631117,0.044530818336672856,0.04938856605824904,0.053671832961776786,0.06382864158326607,0.10975338133047721
0.04087655222522851,0.022407828331782453,0.08477628291287514,0.1403225806451613,0.11962482858033152,0.18849720058171998,0.1875616505774326,0.18520266541988817,0.0643982960695097
0.09042095408809997,0.09062920507071334,0.07192326155027767,0.07678522194651227,0.001786119986217083,0.06385627674382746,0.06888022609823238,0.07242283817762393,0.07259114504204672
0.0015974111926082561,0.0023056045174598694,0.0074922456575682635,5.169561621174573e-05,0.04697490557406195,0.047536387211906096,0.05338123235918715,0.03248695534621075,0.00023593868121765245
0.09063466333958467,0.06716447324176975,0.030084694651227123,0.08416046319272122,0.10125538871142847,0.0998613373102058,0.09553547408226248,0.08911383220967542,0.2188783537548872
0.15531027984675927,0.29673008153614067,0.31244132547559933,0.22037841191066998,0.1827525078724257,0.42428828606414004,0.42626418232466046,0.4679329513923239,0.3308596152493938
